     5240.4975 2.824798E-01  22260.3285   8 171.0 170.0 -1  41337.1760  15 172.0 171.0  1 9.743664E+06 'TiO X B  R1   '
     5240.4987 1.082482E+00   8761.2950   4  93.0  94.0  0  27838.1382   5  94.0  95.0  0 1.847153E+07 'TiO X C  R3   '
     5240.4993 1.226308E-06   4195.8878   3  43.0  44.0  0  23272.7285  12  43.0  44.0  0 1.338926E+05 'TiO X E  Q3   '
     5240.5000 1.322900E-05   2257.2109   2  10.0  11.0 -1  21334.0491   6  10.0   9.0  1 1.587990E+07 'TiO X B OQ13  '
     5240.5009 1.314808E-01   9798.1555   5  94.0  95.0 -1  28874.9905  10  95.0  96.0  1 2.506425E+07 'TiO X B  R3   '
     5240.5066 4.852422E-01  11898.6393   1 118.0 118.0  0  30975.4534   3 117.0 117.0  0 3.140206E+07 'TiO a c  P    '
     5240.5070 1.284707E-05   5743.8165   2  84.0  83.0  0  24820.6294   9  83.0  82.0  0 9.301175E+06 'TiO X A  P1   '
     5240.5081 4.801768E-02   7173.7639   7  25.0  24.0  1  26250.5726  12  24.0  23.0 -1 2.057777E+07 'TiO X B  P1   '
     5240.5082 1.161419E-01  11886.8604   9  79.0  78.0  1  30963.6689  15  78.0  77.0 -1 1.265841E+07 'TiO X B  P1   '
     5240.5083 1.049680E-04   7452.2638   4  80.0  80.0  0  26529.0717   5  81.0  80.0  0 1.915466E+07 'TiO X C QR12  '
     5240.5084 1.102259E-04   5188.8935   5  10.0  11.0  0  24265.7013  12  11.0  12.0  0 1.008972E+07 'TiO X A  R3   '
     5240.5092 3.708634E-02  24664.4159   8 183.0 184.0  0  43741.2206  13 184.0 185.0  0 1.125173E+07 'TiO X C  R3   '
     5240.5096 1.133444E-03  23757.1375   8 180.0 179.0  1  42833.9410  15 180.0 181.0 -1 9.435948E+06 'TiO X B SQ31  '
     5240.5099 2.031840E-02  20828.4988   8 162.0 161.0 -1  39905.3009  15 161.0 161.0  1 1.013451E+07 'TiO X B QP21  '
     5240.5099 4.382580E-05  22083.8452   6 180.0 179.0  0  41160.6475  10 180.0 179.0  0 1.210683E+07 'TiO X C  Q1   '
     5240.5104 1.173840E-10  13393.7485   4 134.0 134.0  0  32470.5489  14 135.0 136.0  0 7.532105E+04 'TiO X E SR32  '
     5240.5106 1.116877E-06  11903.5100   3 131.0 130.0 -1  30980.3096  13 131.0 130.0  1 1.081850E+05 'TiO X E  Q1   '
     5240.5113 8.745600E-04   8031.9996   2 107.0 106.0 -1  27108.7967   6 108.0 109.0  1 1.459847E+07 'TiO X B TR31  '
     5240.5123 8.916972E-05   5152.9004   5   6.0   7.0  0  24229.6937  12   7.0   8.0  0 1.050425E+07 'TiO X A  R3   '
     5240.5167 4.750000E-10   6283.8894   3  79.0  78.0  0  25360.6668  12  80.0  80.0  0 1.319693E+05 'TiO X E SR21  '
     5240.5183 1.081920E-08   1074.3249   1  11.0  10.0  0  20151.0965   7  12.0  12.0  0 1.050153E+07 'TiO X A SR21  '
     5240.5189 9.823774E+00  10251.2294   0 137.0 138.0  0  29327.9990   1 136.0 137.0  0 1.618094E+07 'TiO X C  P3   '
     5240.5206 1.661918E-07  16580.8774   3 139.0 139.0 -1  35657.6406  14 138.0 138.0  1 3.734905E+06 'TiO a b  P    '
     5240.5206 1.691496E+00  12420.4595   8  94.0  94.0  0  31497.2226  10  95.0  95.0  0 1.769352E+07 'TiO X C  R2   '
     5240.5206 1.765655E-03  13560.3155   4 134.0 135.0  0  32637.0788   6 133.0 134.0  0 1.596774E+07 'TiO X C  P3   '
     5240.5219 2.474068E-08  19058.0480   0 191.0 191.0  0  38134.8063   9 191.0 190.0  0 6.191751E+06 'TiO X A PQ12  '
     5240.5243 1.983946E-02   7692.7840   5  71.0  71.0  1  26769.5337  10  70.0  69.0 -1 2.286474E+07 'TiO X B OP12  '
     5240.5277 5.184648E-03   7057.8720   5  60.0  61.0  0  26134.6093   6  60.0  61.0  0 1.980677E+07 'TiO X C  Q3   '
     5240.5277 5.602766E-02  12395.8663   5  87.0  87.0  0  31472.6038   6  88.0  88.0  0 2.247021E+07 'TiO a f  R    '
     5240.5278 2.676364E-02   2807.8760   1  56.0  56.0  0  21884.6131   1  57.0  57.0  0 2.039148E+07 'TiO X C  R2   '
     5240.5284 4.001024E-04   9691.3450   7  71.0  72.0  0  28768.0801  15  70.0  71.0  0 8.536444E+06 'TiO X A  P3   '
     5240.5295 1.076400E-08   1062.6519   1  10.0   9.0  0  20139.3827   7  11.0  11.0  0 1.054421E+07 'TiO X A SR21  '
     5240.5302 2.198800E-06  15831.1811   4 151.0 151.0  0  34907.9093   6 151.0 152.0  0 1.465541E+07 'TiO X C RQ32  '
     5240.5306 2.175080E-08   1087.0587   1  12.0  11.0  0  20163.7855   7  13.0  13.0  0 1.047198E+07 'TiO X A SR21  '
     5240.5306 2.560041E-08   7690.0427   2   5.0   5.0 -1  26766.7698  14   5.0   5.0  1 4.397122E+06 'TiO d b  Q    '
     5240.5307 4.434802E-07   9895.7218   4  68.0  68.0  1  28972.4482  14  68.0  68.0 -1 4.313428E+06 'TiO a b  Q    '
     5240.5330 2.272304E-02  13047.9032   8  99.0 100.0 -1  32124.6215  14 100.0 100.0  1 1.258609E+07 'TiO X B QR23  '
     5240.5344 3.342482E-02  15820.3267   8 125.0 125.0  1  34897.0395  14 126.0 127.0 -1 1.230997E+07 'TiO X B SR32  '
     5240.5349 6.629480E-03   3301.9431   3  24.0  23.0 -1  22378.6544   7  23.0  23.0  1 1.616402E+07 'TiO X B QP21  '
     5240.5350 2.133360E-08   4434.3268   0  91.0  90.0  0  23511.0377   6  91.0  92.0  0 9.460308E+06 'TiO X A SQ31  '
     5240.5362 2.411840E-04  22794.6356   3 198.0 197.0  0  41871.3420   6 199.0 199.0  0 5.554315E+06 'TiO X C SR21  '
     5240.5366 5.238063E-02  11791.1161   2 137.0 136.0  1  30867.8210   7 136.0 135.0 -1 1.808135E+07 'TiO X B  P1   '
     5240.5367 2.903148E+00  17420.4824   2 172.0 172.0  0  36497.1872   4 173.0 173.0  0 1.305892E+07 'TiO X C  R2   '
     5240.5374 9.134000E-10  19370.0670   3 177.0 178.0  0  38446.7692  13 176.0 175.0  0 6.439855E+06 'TiO X A NP13  '
     5240.5374 6.629480E-03   3301.9431   3  24.0  23.0  1  22378.6453   7  23.0  23.0 -1 1.616400E+07 'TiO X B QP21  '
     5240.5379 5.385280E-02   6867.4449   6  38.0  39.0 -1  25944.1454  11  37.0  38.0  1 2.235606E+07 'TiO X B  P3   '
     5240.5383 2.650400E-05   2269.0665   2  11.0  12.0 -1  21345.7652   6  11.0  10.0  1 1.589847E+07 'TiO X B OQ13  '
     5240.5386 3.950984E-01  25215.2440   7 193.0 192.0  0  44291.9416  12 194.0 193.0  0 1.071914E+07 'TiO X C  R1   '
     5240.5389 2.048000E-06  14271.8882   5 135.0 134.0  0  33348.5848  13 135.0 136.0  0 7.676654E+06 'TiO X A SQ31  '
     5240.5397 6.616274E-05  18586.4119   5 163.0 163.0  0  37663.1057  14 163.0 164.0  0 6.844824E+06 'TiO X A RQ32  '
     5240.5401 2.032471E-02  10548.1501   9  56.0  57.0 -1  29624.8423  15  55.0  55.0  1 1.298880E+07 'TiO X B OP23  '
